商品ID,賣家ID,商品名稱,價格,使用者ID,是否匿名,留言時間,是否隱藏,訂單編號,給星,留言內容,商品規格
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,5004822,1,1621082928,0,7.38293E+13,5,賣家商品包裝完整^n賣家出貨快速^n回覆也很快速^n品質跟照片沒有太多差距^n顏色也跟照片一樣^n很喜歡商品^n之後有機會會在回購,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A32【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,47425618,1,1621047607,0,7.4013E+13,5,,"['A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,9854129,1,1620998589,0,7.31242E+13,5,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,27035717,1,1620994969,0,7.37177E+13,4,,"['A12【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A32【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,27035717,1,1620994961,0,7.3718E+13,4,,"['A02 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,22837740,1,1620991025,0,7.33031E+13,5,,"['A36【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A25【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,6262936,1,1620989994,0,7.38084E+13,5,,"['A40【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A41【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,19933434,1,1620986289,0,7.38412E+13,5,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,149574965,1,1620956317,0,7.39601E+13,5,"Thank you, the item is in accordance with the order and the item does not disappoint ","['A18 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A33【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,202291426,1,1620908797,0,7.40884E+13,4,,"['A06【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,15813935,1,1620895724,0,7.34607E+13,5,,"['A17【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A06【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A07【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A31【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,87870327,1,1620888011,0,7.40838E+13,3,,"['A02 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A01 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A28【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,69796074,1,1620836615,0,7.39002E+13,5,,"['A02 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,82690060,1,1620820812,0,7.40115E+13,5,顏色跟圖片一樣沒有落差^n如何喜歡穿寬鬆一點的建議買比平常大一個尺寸,"['A12【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A07【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A16【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A01 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A36【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A28【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A31【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,241668818,1,1620814743,0,7.39055E+13,5,,"['A16【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A44【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,22462347,1,1620743566,0,7.23674E+13,5,店家很有耐心回答問題,"['A30【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,309654215,1,1620723483,0,7.37432E+13,5,,"['A29【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,181678364,1,1620692000,0,7.36796E+13,5,,"['A06【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A12【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,138713559,1,1620688197,0,7.35302E+13,5,,"['A03【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A21【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,5202105,1,1620665841,0,7.31603E+13,5,,"['A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,284869877,1,1620663437,0,7.36478E+13,5,衣服好看 材質好 沒有什麼色差 推！！！！！！！！！！！！！！！！,"['A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,384283666,1,1620657168,0,7.37301E+13,5,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,232199128,1,1620655284,0,7.37606E+13,5,,"['A04【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A29【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,292993447,1,1620650484,0,7.37265E+13,4,,"['A08【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,125095560,1,1620637253,0,7.37488E+13,5,嗯...速度蠻快的^n回答的速度也很快！^n給的意見也不錯🥺💗^n但是那個袖子好像有點太長^n比例有點不太對餒🥲^n,"['A48【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,39699551,1,1620635501,0,7.32778E+13,5,,"['A02 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A03【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,185097675,1,1620617864,0,7.31947E+13,5,,"['A28【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,185097675,1,1620617858,0,7.31933E+13,5,,"['A27【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,185097675,1,1620617849,0,7.31937E+13,5,,"['A34【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,81337507,1,1620604822,0,7.33217E+13,5,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,12105494,1,1620529221,0,7.31347E+13,5,,"['A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A32【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,57914077,1,1620529061,0,7.33882E+13,5,,"['A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,380481935,1,1620526226,0,7.343E+13,5,,"['A03【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,200414516,1,1620521343,0,7.36174E+13,4,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A22【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A29【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,385271930,1,1620498050,0,7.24313E+13,5,,"['A11【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A03【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A36【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A23【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,7232697,1,1620482294,0,7.36703E+13,5,,"['A04【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A06【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A05【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A32【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,158981104,1,1620476944,0,7.35824E+13,5,出貨速度很快 賣家回覆也很快 不過建議要買大一點 因為我穿賣家建議的 還是有點偏合身 ,"['A32【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,240133950,1,1620460504,0,7.26189E+13,5,,"['A33【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,8677194,1,1620449785,0,7.24682E+13,4,,"['A04【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,79294880,1,1620444219,0,7.35733E+13,5,辛苦賣家了 ，非常謝謝！,"['A02 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A14【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A07【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A16【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A27【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A28【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A41【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A49【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A33【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,320072624,1,1620440596,0,7.35385E+13,3,,"['A31【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,289612817,1,1620390009,0,7.296E+13,5,花色很正！穿着很挺！就是有点不透气…^n这么便宜，买来搭配衣服穿样式也不错啊,"['A14【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A31【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,176699457,1,1620385205,0,7.34581E+13,5,,"['A24【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A33【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,175903284,1,1620379274,0,7.3213E+13,5,,"['A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A15【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A01 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,172284575,1,1620360442,0,7.3392E+13,5,,"['A06【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,312758713,1,1620222664,0,7.31442E+13,5,,"['A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,75415153,1,1620130396,0,7.18232E+13,4,,"['A08【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A05【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A27【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,314752511,1,1620058885,0,7.30669E+13,5,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A35【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,186442105,1,1620049555,0,7.30182E+13,5,,"['A16【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,344900537,1,1620035552,0,7.29751E+13,5,,"['A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A26【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,138393355,1,1620033858,0,7.29355E+13,5,,"['A05【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A10【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A28【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,241840488,1,1619996623,0,7.28241E+13,2,,"['A19【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A01 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A48【這款隻有M-2XL 沒有3XL】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,5692340,1,1619963175,0,7.28671E+13,5,,"['A09 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A14【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A07【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A16【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A32【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A31【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,121643152,1,1619957077,0,7.30675E+13,5,,"['A02 【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A22【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A44【韓版風格 尺寸偏小 看尺碼表】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A41【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,17270327,1,1619956429,0,7.30101E+13,5,,"['A06【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A31【韓版風格 尺寸偏小 咨詢客服】,【M-3XL 下單請備註尺碼或聯繫客服】']"
6156004765,298768065,50款可選M-3XL 男生夏季休閒短袖襯衫 男生夏威夷短袖襯衫 度假風襯衫 短袖襯衫情侶襯衫 五分袖襯衫 寬鬆百搭花襯衫,116,368246829,1,1619936031,0,7.30191E+13,5,,"['A21【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】', 'A45【M-3XL,下單請備註尺碼】,【M-3XL 下單請備註尺碼或聯繫客服】']"
